index,metadata,proba_canon,prediction,accord
1845_Dumas-Alexandre_Vingt-ans-apres,canon,0.040293818363716746,non_canon,False
1884_Chavette-Eugene_La-conquete-d-une-cuisiniere_II-Le-tombeur-des-cranes,non_canon,0.12939298452441914,non_canon,True
1963_Bouvier-Nicolas_L-usage-du-monde,canon,0.7783525840666028,canon,True
1845_Dumas-Alexandre_Les-freres-Corses,non_canon,0.08499834149652996,non_canon,True
1927_Colette_Le-Ble-en-herbe,canon,0.44197041338068177,non_canon,False
1886_Lemonnier-Camille_Les-joujoux-parlants,non_canon,0.5976090742159976,canon,False
1994_Grange-Jean-Christophe_Le-vol-des-cigognes,non_canon,0.5835825076845809,canon,False
1825_Duras-Claire-de_Edouard,non_canon,0.4630182501118699,non_canon,True
1845_Dumas-Alexandre_Le-Comte-de-Monte-Cristo,canon,0.04102287343903545,non_canon,False
1999_Darrieussecq-Marie_Le-Mal-de-mer,non_canon,0.5,canon,False
2007_Darrieussecq-Marie_Tom-Est-Mort,non_canon,0.8248994813606499,canon,False
1922_Mauriac-François_Le-baiser-au-lepreux,canon,0.5780307625598687,canon,True
2009_Toussaint-Jean-Philippe_La-Verite-sur-Marie,canon,0.489300924318273,canon,True
1865_Verne-Jules_De-la-Terre-a-la-Lune,canon,0.36144593403225544,non_canon,False
1983_Echenoz-Jean_Cherokee,canon,0.6445654171349616,canon,True
1879_Verne-Jules_Les-Tribulations-d-un-Chinois-en-Chine,canon,0.3251128127851601,non_canon,False
2008_Grange-Jean-Christophe_Miserere,non_canon,0.4587953772437716,non_canon,True
1886_Boisgobey-Fortune-du_La-Bande-rouge_Tome-II,non_canon,0.061030092024936526,non_canon,True
1850_Dumas-Alexandre_Le-Trou-de-l-Enfer,non_canon,0.0313470143545239,non_canon,True
1892_Allais-Alphonse_Vive-la-vie,non_canon,0.3277275164753119,non_canon,True
1881_Valles-Jules_Le-Bachelier,canon,0.39778428358111645,non_canon,False
1854_Dumas-Alexandre_Les-Mohicans-de-Paris_6,non_canon,0.01638779710459528,non_canon,True
1919_Benoit-Pierre_L-Atlantide,canon,0.5717652347048113,canon,True
1856_Dumas-Alexandre_Un-cadet-de-famille,non_canon,0.20079615627820216,non_canon,True
2001_Rufin-Jean-Christophe_Rouge-Bresil,canon,0.5081268481850537,canon,True
1928_Colette_La-naissance-du-jour,canon,0.5972841682032171,canon,True
1859_Saintine-X-B._Metamorphoses-de-la-femme,non_canon,0.11405463217576597,non_canon,True
1902_Loti-Pierre_Les-derniers-jours-de-Pekin,non_canon,0.702325086462242,canon,False
1997_Grange-Jean-Christophe_Les-rivieres-pourpres,non_canon,0.3342272198658,non_canon,True
1911_Leblanc-Maurice_La-frontiere,canon,0.21180485732018756,non_canon,False
1890_Loti-Pierre_Le-roman-d-un-enfant,canon,0.8370343668095681,canon,True
1994_Camus-Albert_Le-premier-homme,canon,0.7997163224238607,canon,True
1999_Echenoz-Jean_Je-m-en-vais,canon,0.5970421516337786,canon,True
1863_Gautier-Theophile_Le-capitaine-Fracasse,canon,0.47887459578757524,canon,True
1881_Valles-Jules_L-Enfant,canon,0.6512968285827643,canon,True
1850_Dumas-Alexandre_La-femme-au-collier-de-velours,non_canon,0.233524493677557,non_canon,True
1925_Robida-Albert_Un-chalet-dans-les-airs,non_canon,0.3787151976355857,non_canon,True
1885_Verne-Jules_Mathias-Sandorf,canon,0.31948775514144595,non_canon,False
2011_Reinhardt-Eric_Le-systeme-Victoria,non_canon,0.2723914879521786,non_canon,True
1851_Dumas-Alexandre_Ange-Pitou,non_canon,0.08637094107736887,non_canon,True
1881_Laurie-Andre_Memoires-d-un-collegien,non_canon,0.17649075317200824,non_canon,True
1874_Barbey-d-Aurevilly-Jules_Les-Diaboliques,canon,0.836814720246033,canon,True
1903_Loti-Pierre_L-Inde-(sans-les-Anglais),non_canon,0.7415465863025622,canon,False
1887_Bloy-Leon_Le-Desespere,canon,0.7819468086767061,canon,True
1991_Michon-Pierre_Rimbaud-le-fils,canon,0.5,canon,True
2007_Claudel-Philippe_Le-rapport-de-Brodeck,canon,0.8753361511641883,canon,True
1939_Saint-Exupery-Antoine-de_Terre-des-hommes,canon,0.6666364704660313,canon,True
1842_Karr-Alphonse_Comtes,non_canon,0.31544033479964273,non_canon,True
1942_Camus-Albert_L-etranger,canon,0.3173229305405712,non_canon,False
1910_Corday-Michel_Les-casseurs-de-bois,non_canon,0.5598653196932136,canon,False
1843_Dumas-Alexandre_Le-Corricolo,canon,0.4858339859890822,canon,True
1892_Verne-Jules_Le-Chateau-des-Carpathes,canon,0.3051544830885226,non_canon,False
1895_Leblanc-Maurice_Contes,canon,0.733302881395474,canon,True
2016_Foenkinos-David_Le-mystere-Henri-Pick,non_canon,0.4597314688431552,non_canon,True
1883_Monnier-Marc_Un-detraque,non_canon,0.4159896758116758,non_canon,True
1863_Farrenc-Cesarie_La-jalousie,canon,0.20843429380773773,non_canon,False
1821_Arlincourt-Charles-Victor_Le-Solitaire,canon,0.18635151408340436,non_canon,False
1862_Flaubert-Gustave_Salammbo,canon,0.7338006719955951,canon,True
1860_Feval-Paul_Le-Chevalier-Tenebre,non_canon,0.37807761492866826,non_canon,True
2014_Adam-Olivier_Peine-perdue,non_canon,0.5809881822427531,canon,False
2009_Jourde-Pierre_Paradis-Noir,non_canon,0.9460090932037553,canon,False
1918_Delly_Sous-le-masque,non_canon,0.18276542593376058,non_canon,True
1966_Delly_La-lampe-ardente,non_canon,0.23712787477547626,non_canon,True
1926_Bernanos-Georges_Sous-le-soleil-de-Satan,canon,0.5462453295226875,canon,True
1908_Rolland-Romain_Jean-Christophe_Tome-VII-Dans-la-maison,canon,0.7033529057133814,canon,True
1865_Erckmann-Chatrian_Waterloo,non_canon,0.4929131427177075,canon,False
1954_Delly_L'orgueil-dompte,non_canon,0.2279070192140114,non_canon,True
2014_Rolin-Olivier_Le-Meteorologue,non_canon,0.6535187417846124,canon,False
1895_Mael-Pierre_Les-Derniers-Hommes-rouges,non_canon,0.21396137224164938,non_canon,True
1926_Montherlant-Henry-de_Les-bestiaires,non_canon,0.934681435821149,canon,False
2013_Abecassis-Eliette_Le-palimpseste-d-Archimede,non_canon,0.25145230139978286,non_canon,True
1901_Ivoi-Paul-d-_Voyages-excentriques-Cigale-en-Chine,non_canon,0.20145208231826334,non_canon,True
2011_Abecassis-Eliette_Et-te-voici-permise-a-tout-homme,non_canon,0.2987066896513895,non_canon,True
1922_Feval-Paul-fils_Le-Bossu_livre-deuxième-4-Mariquita,canon,0.3055616091797705,non_canon,False
1969_Marceau-Felicien_Creezy,canon,0.6558240005033706,canon,True
1922_Rolland-Romain_L-ame-enchantee-Annette-et-Sylvie_Volume-1,non_canon,0.5500009381860486,canon,False
1843_Feval-Paul_Les-Mysteres-de-Londres_Tome-II,non_canon,0.15231819584475756,non_canon,True
1897_France-Anatole_L-orme-du-Mail,non_canon,0.7443755630258961,canon,False
1878_Houssaye-Arsene_Les-Trois-duchesses_Volume-4,non_canon,0.24929477005253053,non_canon,True
1918_Delly_Le-mystere-de-Ker-Even,non_canon,0.13109477963754873,non_canon,True
1903_Chabrier-Rieder-Charlotte_Les-Enfants-du-Luxembourg,non_canon,0.15996114517758053,non_canon,True
1912_Pergaud-Louis_La-Guerre-des-boutons,canon,0.3164564133653744,non_canon,False
1879_Bouvier-Alexis_La-Belle-Grelee,non_canon,0.14206240343057594,non_canon,True
1863_Erckmann-Chatrian_Madame-Therese,non_canon,0.5,canon,False
1869_Murger-Henri_Scenes-de-la-vie-de-Boheme,canon,0.4084515111835257,non_canon,False
2001_Gailly-Christian_Un-soir-au-club,canon,0.32261917426586323,non_canon,False
1948_Barjavel-Rene_Le-diable-l-emporte,non_canon,0.8222997918376749,canon,False
1904_Rolland-Romain_Jean-Christophe_Tome-II-Le-matin,canon,0.7486179522851387,canon,True
1880_Feval-Paul_L-homme-sans-bras,non_canon,0.47628045294828764,non_canon,True
2005_Germain-Sylvie_Magnus,canon,0.8161062186532091,canon,True
2008_Rolin-Olivier_La-Chambre-des-cartes,non_canon,0.6312065050569533,canon,False
1978_Tournier-Michel_Le-Coq-de-bruyere,canon,0.7366808029414268,canon,True
2007_Adam-Olivier_A-l-abri-de-rien,non_canon,0.4591604601452831,non_canon,True
1910_Pergaud-Louis_De-Goupil-a-Margot,canon,0.5796251617337619,canon,True
1928_Delly_Coeurs-ennemis-Orietta,non_canon,0.09843098489873614,non_canon,True
1934_Vercel-Roger_Capitaine-Conan,canon,0.8141999185036587,canon,True
1945_Delly_La-maison-des-rossignols,non_canon,0.0678552260322034,non_canon,True
1970_Tournier-Michel_Le-Roi-des-Aulnes,canon,0.9200350195624204,canon,True
1923_Le-Rouge-Gustave_Les-Aventures-de-Todd-Marvel-detective-milliardaire,non_canon,0.15460055269874248,non_canon,True
1864_Lavergne-Alexandre-de_La-Famille-de-Marsal,non_canon,0.01831573884471087,non_canon,True
1970_Blondin-Antoine_Monsieur-Jadis-ou-l-ecole-du-soir,non_canon,0.843893520158993,canon,False
1908_Rolland-Romain_Jean-Christophe_Tome-V-La-foire-sur-la-place,canon,0.868255505773916,canon,True
1969_Montherlant-Henry-de_Les-garçons,non_canon,0.849735780127838,canon,False
1858_Veuillot-Louis_L-Honnete-femme,non_canon,0.30220261708647067,non_canon,True
1911_Rolland-Romain_Jean-Christophe_Tome-IX-Le-buisson-ardent,canon,0.8813317299921822,canon,True
1960_Bealu-Marcel_Contes-du-demi-sommeil,non_canon,0.8176782642452647,canon,False
1925_Delly_Les-ombres,non_canon,0.21661776043704392,non_canon,True
1954_Sagan-Françoise_Bonjour-tristesse,non_canon,0.5162900417172392,canon,False
1908_Delly_L'exilee,non_canon,0.10794853905018321,non_canon,True
1967_Tournier-Michel_Vendredi-ou-les-limbes-du-Pacifique,canon,0.8392308500403087,canon,True
1881_Flaubert-Gustave_Bouvard-et-Pecuchet,canon,0.849017385781233,canon,True
1910_Rolland-Romain_Jean-Christophe_Tome-VIII-Les-amies,canon,0.657909369026748,canon,True
2012_Riboulet-Mathieu_Les-oeuvres-de-misericorde,canon,0.8049657510822121,canon,True
1869_Feval-Paul_Maman-Leo-Les-habits-Noirs_Tome-V,non_canon,0.24219001217654518,non_canon,True
1905_Rolland-Romain_Jean-Christophe_Tome-IV-La-revolte,canon,0.8025854023933388,canon,True
1882_Riviere-Henri_Le-Combat-de-la-vie-La-Jeunesse-d-un-desespere,non_canon,0.2319843797288459,non_canon,True
1860_Erckmann-Chatrian_Contes-fantastiques,canon,0.47544680390334093,non_canon,False
1939_Sarraute-Nathalie_Tropismes,canon,0.3000019964804863,non_canon,False
1916_Leroux-Gaston_Le-chateau-noir,non_canon,0.41672349074773035,non_canon,True
1922_Ades-Albert_Un-Roi-tout-nu,non_canon,0.3318111619384543,non_canon,True
1971_Tournier-Michel_Vendredi-ou-la-vie-sauvage,canon,0.5958133253398751,canon,True
1886_Michel-Louise_Memoires,canon,0.6431432627108363,canon,True
1943_Barjavel-Rene_Le-voyageur-imprudent,non_canon,0.777840170051228,canon,False
1923_Chateaubriant-Alphonse-de_La-Briere,canon,0.7665222390277975,canon,True
1911_Leroux-Gaston_Le-fauteuil-hante,non_canon,0.2375744155278666,non_canon,True
1895_France-Anatole_Le-Puit-de-Sainte-Claire,non_canon,0.6231921688256074,canon,False
1886_Mirbeau-Octave_Le-Calvaire,non_canon,0.6676193596840301,canon,False
1857_Feval-Paul_Le-Bossu,canon,0.30664529349882835,non_canon,False
1866_Erckmann-Chatrian_Le-Blocus,non_canon,0.4634223381589042,non_canon,True
1935_Delly_Un-marquis-de-Carabas,non_canon,0.08064082256655983,non_canon,True
1969_Mauriac-Francois_Un-adolescent-d-autrefois,canon,0.5125371290342036,canon,True
1995_Barjavel-Rene_Ravage,non_canon,0.7420266832490229,canon,False
1933_Duhamel-Georges_Le-notaire-du-Havre,canon,0.7289705197531225,canon,True
1951_Gracq-Julien_Le-rivage-des-Syrtes,canon,0.7835376036549956,canon,True
2007_de-Vigan-Delphine_No-et-moi,canon,0.6223767766074065,canon,True
1878_Feval-Paul_Contes-de-Bretagne,non_canon,0.2386168505682527,non_canon,True
1844_L-Ecuyer-Eugene_Un-episode-de-la-vie-d-un-faux-devot,non_canon,0.14044046815542513,non_canon,True
1869_Flaubert-Gustave_L-Education-sentimentale,canon,0.9142537649761914,canon,True
1991_Sagan-Françoise_Les-Faux-fuyants,non_canon,0.48996532035242135,canon,False
1991_Quignard-Pascal_Tous-Les-Matins-Du-Monde,canon,0.3853721831825631,non_canon,False
1984_Duras-Marguerite_L-Amant,canon,0.5113698376879346,canon,True
2000_Quignard-Pascal_Terrasse-a-Rome,canon,0.6131315235876591,canon,True
1912_Delly_Fleurs-du-foyer-fleurs-du-cloitre,non_canon,0.08229110569408152,non_canon,True
1998_Constant-Paule_Confidence-pour-confidence,canon,0.8261784335019866,canon,True
1924_Descaves-Lucien_L-Hirondelle-sous-le-toit,non_canon,0.26862278177480003,non_canon,True
1908_Rolland-Romain_Jean-Christophe_Tome-VI-Antoinette,canon,0.6696558000640449,canon,True
1904_Rolland-Romain_Jean-Christophe_Tome-I-L-aube,canon,0.7637983112867633,canon,True
1968_Barjavel-Rene_La-nuit-des-temps,non_canon,0.5958655911083452,canon,False
1999_Adam-Olivier_Je-vais-bien-ne-t-en-fais-pas,non_canon,0.2712428050080605,non_canon,True
1900_Mirbeau-Octave_Le-journal-d-une-femme-de-chambre,canon,0.4747188232078356,non_canon,False
1856_Feval-Paul_Madame-Gil-Blas-souvenirs-et-aventures-d-une-femme-de-notre-temps_(Volume-5),non_canon,0.2532489167462618,non_canon,True
1904_Rolland-Romain_Jean-Christophe_Tome-III-L-adolescent,canon,0.6668540235175167,canon,True
1984_Germain-Sylvie_Le-Livre-des-Nuits,non_canon,0.7198708236898522,canon,False
1858_Segur-Anatole-Henri-Philippe-de_Les-Memoires-d-un-troupier,non_canon,0.22338184067218642,non_canon,True
1899_Erckmann-Chatrian_L-esquisse-mysterieuse,non_canon,0.24478868469944787,non_canon,True
1918_Le-Rouge-Gustave_Le-Mysterieux-Docteur-Cornelius,non_canon,0.1202681289087961,non_canon,True
1935_Delly_Contes,canon,0.20771470303443393,non_canon,False
1974_Sagan-Françoise_Un-profil-perdu,non_canon,0.47156131313823507,non_canon,True
1929_Bernanos-Georges_La-joie,canon,0.3985818609901657,non_canon,False
2009_N-Diaye-Marie_Trois-femmes-puissantes,canon,0.6604951439748398,canon,True
2011_de-Vigan-Delphine_Rien-ne-s-oppose-a-la-nuit,canon,0.8161744580316024,canon,True
1995_Duras-Marguerite_Ecrire,non_canon,0.28895795834076027,non_canon,True
1950_Duras-Marguerite_Un-barrage-contre-le-Pacifique,canon,0.41089161734905677,non_canon,False
1856_Feval-Paul_Madame-Gil-Blas-souvenirs-et-aventures-d-une-femme-de-notre-temps_(Volume-1),non_canon,0.23544480782838187,non_canon,True
1857_Flaubert-Gustave_Madame-Bovary,canon,0.9226246843614392,canon,True
2010_Volodine-Andoine_Les-aigles-puent,non_canon,0.7532756707842156,canon,False
1912_Rolland-Romain_Jean-Christophe_Tome-X-La-nouvelle-journee,canon,0.6486858450978521,canon,True
1975_Cardinal-Marie_Les-mots-pour-le-dire,canon,0.9395683166469752,canon,True
1957_Delly_Le-sphinx-d'emeraude,non_canon,0.09052857217800701,non_canon,True
1961_Delly_Ahelya-fille-des-Indes,non_canon,0.08472699014234941,non_canon,True
1874_Flaubert-Gustave_La-tentation-de-saint-Antoine,canon,0.7624627473941497,canon,True
1994_Rolin-Olivier_Port-Soudan,canon,0.8443952470148697,canon,True
1865_Erckmann-Chatrian_Histoire-d-un-homme-du-peuple,non_canon,0.5621431450068353,canon,False
1899_Le-Rouge-Gustave_La-Conspiration-des-milliardaires_Tome-III-Le-Regiment-des-hypnotiseurs,non_canon,0.19500224128260782,non_canon,True
1983_Sarraute-Nathalie_Enfance,canon,0.6189828083140558,canon,True
1936_Morand-Paul_Milady-suivi-de-Monsieur-zero,non_canon,0.8823494915534388,canon,False
2001_Robbe-Grillet-Alain_La-reprise,canon,0.6135194020816553,canon,True
1954_San-Antonio_C-est-mort-et-ça-ne-sait-pas,non_canon,0.2893105357530143,non_canon,True
1853_Sand-George_La-fauvette-du-docteur,non_canon,0.23300754198716833,non_canon,True
2005_Modiano-Patrick_Un-pedigree,non_canon,0.5767954190720224,canon,False
1884_Guy-de-Maupassant_Au-soleil,canon,0.8318681936351113,canon,True
1972_Modiano-Patrick_Les-boulevards-de-ceinture,canon,0.4223824435362595,non_canon,False
1855_Sand-George_Kourroglou,non_canon,0.3243774219092438,non_canon,True
2011_Lemaitre-Pierre_Alex,non_canon,0.4465577955499467,non_canon,True
2009_Vigan-Delphine-de_Les-heures-souterraines,canon,0.5060092896621023,canon,True
1831_Hugo-Victor_Notre-Dame-de-Paris_(Tome-1),canon,0.46675572518412023,non_canon,False
1894_Vanderem-Fernand_La-Cendre-Roman,non_canon,0.24387862589418685,non_canon,True
1895_Huysmans-Joris-Karl_En-Route,non_canon,0.7381149257675335,canon,False
1958_San-Antonio_En-long-en-large-et-en-travers,non_canon,0.18446563813329278,non_canon,True
2013_Zeniter-Alice_Sombre-dimanche,canon,0.7990991259584346,canon,True
1879_Huysmans-Joris-Karl_Les-soeurs-Vatard,canon,0.8853011719805933,canon,True
1972_Veuzit-Max-du_Le-coeur-d'ivoire,non_canon,0.061243488194320614,non_canon,True
2008_Musso-Guillaume_Je-reviens-te-chercher,non_canon,0.233786241184698,non_canon,True
1971_Veuzit-Max-du_Mon-mari,non_canon,0.08254201478067535,non_canon,True
1862_Hugo-Victor_Les-Miserables,canon,0.8184406055185347,canon,True
1829_Hugo-Victor_Le-dernier-jour-d-un-condamne,canon,0.5643765671355209,canon,True
1884_Racot-Adolphe-Pradel-Georges_Le-Diamant-rouge,non_canon,0.0271465446447734,non_canon,True
1921_Rosny-aine-J-H_L-Etonnant-Voyage-de-Hareton-Ironcastle,non_canon,0.4052410062832198,non_canon,True
1906_Zevaco-Michel_Borgia-,non_canon,0.048176759366164765,non_canon,True
1840_Sand-George_Pauline,canon,0.34648558505063637,non_canon,False
1843_Woillez-Catherine_Leontine-et-Marie-ou-les-Deux-educations,non_canon,0.10055084761043315,non_canon,True
1887_Guy-de-Maupassant_Mont-Oriol,canon,0.6276500888605486,canon,True
2011_Musso-Guillaume_L-appel-de-l-ange,non_canon,0.22711956548500162,non_canon,True
1930_Bernede-Arthur_L-Homme-au-masque-de-fer,non_canon,0.060190752787343,non_canon,True
1930_Giono-Jean_Regain,canon,0.4171663675992543,non_canon,False
1939_Leiris-Michel_L-Age-d-homme,canon,0.833910857366688,canon,True
1872_Gaboriau-Emile_La-Degringolade_Tome-3,non_canon,0.10254737270554443,non_canon,True
1881_Desbeaux-Emile_Les-Pourquoi-de-mademoiselle-Suzanne,non_canon,0.11660203616126294,non_canon,True
1951_Giono-Jean_Le-Hussard-sur-le-toit,canon,0.7454885117550057,canon,True
1885_Fallet-Celine_L-Hotellerie-de-la-montagne,non_canon,0.11925954836118843,non_canon,True
1925_Genevoix-Maurice_Raboliot,canon,0.8708343356170744,canon,True
1969_Magali_La-prisonniere,canon,0.1778112900083408,non_canon,False
1866_Hugo-Victor_Les-travailleurs-de-la-mer,canon,0.7857940160784602,canon,True
1959_San-Antonio_Entre-la-vie-et-la-morgue,non_canon,0.24002759344161972,non_canon,True
1859_Sand-George_Elle-et-Lui,non_canon,0.2093415102400627,non_canon,True
1881_Courcy-Alfred-de_Le-Roman-cache,non_canon,0.1466162712942508,non_canon,True
1883_Guy-de-Maupassant_Une-vie,canon,0.7540605154069209,canon,True
1869_Hugo-Victor_L-homme-qui-rit,canon,0.8219733843061512,canon,True
1914_Gide-Andre_Les-Caves-du-Vatican,canon,0.38435370010280134,non_canon,False
1936_Veuzit-Max-du_Le-vieux-puits,non_canon,0.16992087206981699,non_canon,True
2013_Lemaitre-Pierre_Au-revoir-la-haut,canon,0.6973760141226427,canon,True
1970_Deon-Michel_Les-poneys-sauvages,canon,0.7870362340849125,canon,True
1816_Barthelemy-Hadot-Marie-Adelaide_La-Vierge-de-l-Indostan-ou-les-Portugais-au-Malabar_(Tome-2),non_canon,0.17421899653500175,non_canon,True
1816_Barthelemy-Hadot-Marie-Adelaide_La-Vierge-de-l-Indostan-ou-les-Portugais-au-Malabar_(Tome-1),non_canon,0.15516181749560387,non_canon,True
1882_Guy-de-Maupassant_Mademoiselle-Fifi,canon,0.6061129266006048,canon,True
1843_Sand-George_La-Comtesse-de-Rudolstadt,non_canon,0.43593503771484465,non_canon,True
1891_Huysmans-Joris-Karl_La-bas,canon,0.7586062462617339,canon,True
1979_Zevaco-Michel_Fiorinda-la-belle,non_canon,0.14726727447936822,non_canon,True
1891_Maquet-Auguste_La-belle-Gabrielle_Tome-1,non_canon,0.3660800313143407,non_canon,True
1862_Camp-Maxime-du_L-homme-au-bracelet-d-or,non_canon,0.39459919428853646,non_canon,True
2015_Enard-Mathias_Boussole,non_canon,0.8461095046651703,canon,False
1816_Constant-Benjamin_Adolphe,canon,0.294374183650751,non_canon,False
2018_Mathieu-Nicolas_Leurs-enfants-apres-eux,non_canon,0.6077362452145758,canon,False
1996_Rouaud-Jean_le-monde-a-peu-pres,non_canon,0.6535902939535647,canon,False
1874_Hugo-Victor_Quatrevingt-Treize,canon,0.6112514566212751,canon,True
1834_Suau-de-Varennes-Edouard_Scenes-de-France-et-d-Afrique,non_canon,0.12680265452798456,non_canon,True
1890_Guy-de-Maupassant_Notre-coeur,canon,0.7167148598511857,canon,True
1899_Bazin-Rene_La-terre-qui-meurt,non_canon,0.7221637938825302,canon,False
1837_Sand-George_Mauprat,non_canon,0.3016670693465465,non_canon,True
1977_Modiano-Patrick_Livret-de-famille,canon,0.5572737137811604,canon,True
1836_Saintine-Xavier_Picciola,non_canon,0.2612801194025662,non_canon,True
1998_Dugain-Marc_La-chambre-des-officiers,canon,0.6531860074653605,canon,True
1960_Pagnol-Marcel_Le-Temps-des-Secrets,canon,0.6598573613316626,canon,True
2011_Abecassis-Agnes_Le-theoreme-de-cupidon,non_canon,0.2911047282998383,non_canon,True
1876_Belot-Adolphe_Le-secret-terrible--memoires-d-un-caissier,non_canon,0.04258446153734302,non_canon,True
1892_Rodenbach-Georges_Bruges-la-Morte,canon,0.6224338332771806,canon,True
1972_Veuzit-Max-du_Mariage-dore,non_canon,0.08497343807809969,non_canon,True
1927_Gide-Andre_Les-Faux-monnayeurs,canon,0.2808144085762709,non_canon,False
1888_Guy-de-Maupassant_Pierre-et-Jean,canon,0.7440672858337234,canon,True
1978_Modiano-Patrick_Rue-des-boutiques-obscures,canon,0.3406165278452281,non_canon,False
1906_Bazin-Rene_Stephanette,non_canon,0.22857547159877437,non_canon,True
1875_Sand-George_Marianne,non_canon,0.2366943326076138,non_canon,True
1878_Gaboriau-Emile_Le-capitaine-Coutanceau,non_canon,0.41519456085978357,non_canon,True
1869_Lautreamont-comte-de_Les-chants-de-Maldoror,canon,0.5483750298093529,canon,True
1885_Malot-Hector_Romain-Kalbris,non_canon,0.3534386833192215,non_canon,True
1879_Belot-Adolphe_Une-Joueuse,non_canon,0.13196165430164852,non_canon,True
1953_Robbe-Grillet-Alain_Les-Gommes,canon,0.2470089051261173,non_canon,False
2013_Musso-Guillaume_Demain,canon,0.08919915837858551,non_canon,False
1878_Malot-Hector_Cara,non_canon,0.20934067583462646,non_canon,True
1986_Modiano-Patrick_Dimanches-d-aout,non_canon,0.26028191079804286,non_canon,True
1893_Vadier-Berthe_Rose-et-Rosette-odyssee-d-une-trop-belle-poupee,non_canon,0.1840175872614781,non_canon,True
1893_Renard-Jules_Coquecigrues,canon,0.617102016560412,canon,True
1885_Guy-de-Maupassant_Contes-du-jour-et-de-la-nuit,canon,0.8134361577378477,canon,True
1832_Sand-George_La-Marquise,non_canon,0.3442507195929007,non_canon,True
1894_Renard-Jules_Poil-de-carotte,canon,0.6413419221545423,canon,True
1888_Guy-de-Maupassant_Le-Rosier-de-Mme-Husson,non_canon,0.519710431827499,canon,False
1834_Hugo-Victor_Claude-Gueux,canon,0.3110982539893251,non_canon,False
1894_Lesueur-Daniel_Haine-d-amour,non_canon,0.4167484393674711,non_canon,True
1889_Guy-de-Maupassant_La-main-gauche,canon,0.7439724640619001,canon,True
1913_Rosny-aine-J-H_La-Force-mysterieuse,non_canon,0.5076550476579443,canon,False
1932_Celine-Louis-Ferdinand_Voyage-au-bout-de-la-nuit,canon,0.6014806659023931,canon,True
1883_Guy-de-Maupassant_Contes-de-la-Becasse,canon,0.8050236174842685,canon,True
1885_Guy-de-Maupassant_Bel-ami,canon,0.65732930812983,canon,True
2010_Modiano-Patrick_L-horizon,non_canon,0.43672127667921784,non_canon,True
1946_Veuzit-Max-du_Arlette-et-son-ombre,non_canon,0.040145069600245546,non_canon,True
1834_Sand-George_Leone-Leoni,non_canon,0.28985861256713064,non_canon,True
1884_Huysmans-Joris-Karl_a-rebours,canon,0.7409271881736608,canon,True
1909_Zevaco-Michel_Le-Pont-des-soupirs,non_canon,0.06976578575090663,non_canon,True
1899_Noir-Louis_Au-Pole-et-autour-du-Pole-Dans-les-glaces,non_canon,0.32330653198376513,non_canon,True
1831_Hugo-Victor_Notre-Dame-de-Paris_(Tome-2),canon,0.564432887028166,canon,True
1819_Barthelemy-Hadot-Marie-Adelaide_Laurence-de-Sully-ou-L-ermitage-en-Suisse_(Tome-3),non_canon,0.217587080017961,non_canon,True
1880_Guy-de-Maupassant_Contes-divers,non_canon,0.7454551051734115,canon,False
1936_Giono-Jean_Les-vraies-richesses,canon,0.6833461180916781,canon,True
1902_Bazin-Rene_Contes-de-bonne-Perrette,non_canon,0.8215613694563344,canon,False
1868_Barbara-Charles_Mademoiselle-de-Sainte-Luce,non_canon,0.17951854479155802,non_canon,True
1973_Ionesco-Eugene_Le-solitaire,canon,0.4677417776795081,non_canon,False
1849_Sand-George_La-petite-Fadette,canon,0.28357780303028246,non_canon,False
1876_Sand-George_Horace,canon,0.2495849802738893,non_canon,False
1954_San-Antonio_Du-mouron-a-se-faire,non_canon,0.2293913084113582,non_canon,True
1994_Jonquet-Thierry_La-vie-de-ma-mere,non_canon,0.2551374029722291,non_canon,True
2008_Enard-Mathias_Zone,canon,0.8637112353398496,canon,True
1846_Sand-George_La-Mare-au-Diable,canon,0.1897350992913656,non_canon,False
1991_Combescot-Pierre_Les-filles-du-Calvaire,canon,0.8186520887226221,canon,True
1973_Deon-Michel_Un-Taxi-mauve,canon,0.7794941346982018,canon,True
1881_Cladel-Leon_Les-Va-Nu-Pieds,non_canon,0.6200732580491035,canon,False
